Date,Type,Team,Player,MIN,G,A,TSA,OSA,TP,TCH,TCR,CT,TT,F,YC,RC,OG,GF,GA,In,Out,P
45830,Regular,Vancouver Rise,Jessica De Filippo,19,0,0,0,0,8,13,0,0,1,1,0,0,0,0,0,71,90,F
45830,Regular,Vancouver Rise,Kennedy Faulknor,19,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,71,90,D
45830,Regular,Vancouver Rise,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Vancouver Rise,Jessika Cowart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Vancouver Rise,Nedya Sawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Vancouver Rise,Emily Wong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Montreal Roses,Stephanie Hill,90,0,0,0,0,58,78,0,0,2,0,1,0,0,0,0,0,90,D
45830,Regular,Montreal Roses,Lucy Cappadona,90,0,0,1,0,58,70,0,0,1,1,0,0,0,0,0,0,90,D
45830,Regular,Montreal Roses,Hailey Whitaker,90,0,0,0,0,35,87,0,0,5,0,0,0,0,0,0,0,90,D
45830,Regular,Montreal Roses,Allie Hess,90,0,0,0,0,27,45,1,1,4,1,1,0,0,0,0,0,90,M
45830,Regular,Montreal Roses,Charlotte Bilbault,90,0,0,0,0,30,46,0,0,3,1,0,0,0,0,0,0,90,M
45830,Regular,Montreal Roses,Tanya Boychuk,90,0,0,0,0,22,38,1,0,0,1,0,0,0,0,0,0,90,F
45830,Regular,Montreal Roses,Latifah Abdu,90,0,0,2,0,10,24,0,0,1,2,0,0,0,0,0,0,90,F
45830,Regular,Montreal Roses,Mégane Sauvé,89,0,0,0,0,25,46,0,0,4,0,0,0,0,0,0,0,89,M
45830,Regular,Montreal Roses,Jodi Smith,81,0,0,0,0,36,75,1,0,2,3,1,0,0,0,0,0,81,D
45830,Regular,Montreal Roses,Noémi Paquin,75,0,0,2,2,11,25,0,0,0,0,0,0,0,0,0,0,75,M
45830,Regular,Montreal Roses,Claire Monyard,15,0,0,0,0,6,8,0,0,1,1,0,0,0,0,0,75,90,F
45830,Regular,Montreal Roses,Lara Schenk,9,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,81,90,D
45830,Regular,Montreal Roses,Lorie Thibault,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,M
45830,Regular,Montreal Roses,Mara Bouchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Montreal Roses,Mathilde Lachance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Montreal Roses,Gabrielle Lambert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45830,Regular,Montreal Roses,Félicia Roy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Halifax Tides,Kiley Norkus,90,0,0,0,0,42,83,1,0,4,0,0,0,0,1,0,0,90,D
45845,Regular,Halifax Tides,Sara Olai,90,0,0,2,0,58,69,0,0,0,0,0,0,0,1,0,0,90,D
45845,Regular,Halifax Tides,Éva Frémaux,90,0,0,0,0,28,59,1,0,3,1,0,0,0,1,0,0,90,D
45845,Regular,Halifax Tides,Karima Lemire,90,0,0,0,0,28,41,0,0,3,3,0,0,0,1,0,0,90,M
45845,Regular,Halifax Tides,Sydney Kennedy,90,0,0,2,0,16,51,5,4,2,2,0,0,0,1,0,0,90,F
45845,Regular,Halifax Tides,Saorla Miller,90,0,0,0,0,27,48,1,0,1,0,0,0,0,1,0,0,90,F
45845,Regular,Halifax Tides,Megumi Nakamura,89,1,0,1,1,19,33,1,0,3,1,0,0,0,1,0,0,89,F
45845,Regular,Halifax Tides,Annika Leslie,71,0,0,0,0,72,80,0,0,0,0,0,0,0,1,0,0,71,D
45845,Regular,Halifax Tides,Marika Guay,70,0,1,0,0,22,32,0,0,3,3,1,0,0,1,0,0,70,M
45845,Regular,Halifax Tides,Milly Clegg,70,0,0,1,1,11,25,0,0,1,3,0,0,0,1,0,0,70,F
45845,Regular,Halifax Tides,Anne-Valérie Seto,20,0,0,2,0,6,15,0,0,2,0,1,0,0,0,0,70,90,F
45845,Regular,Halifax Tides,Sarah Taylor,20,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,70,90,M
45845,Regular,Halifax Tides,Addy Weichers,19,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,71,90,D
45845,Regular,Halifax Tides,Christabel Oduro,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,89,90,F
45845,Regular,Halifax Tides,Daphnée Blouin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Halifax Tides,Gianna Creighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Halifax Tides,Mya Harnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Halifax Tides,Erin McLeod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Calgary Wild,Sonia O'Neill,90,0,0,0,0,70,85,0,0,3,0,0,0,0,0,1,0,90,D
45845,Regular,Calgary Wild,Meikayla Moore,90,0,0,0,0,80,101,0,0,0,0,0,0,0,0,1,0,90,D
45845,Regular,Calgary Wild,Grace Stordy,90,0,0,0,0,42,90,5,0,11,2,0,0,0,0,1,0,90,D
45845,Regular,Calgary Wild,Jenaya Robertson,90,0,0,1,0,33,41,0,0,1,2,0,0,0,0,1,0,90,M
45845,Regular,Calgary Wild,Meggie Dougherty Howard,90,0,0,0,0,40,59,6,2,1,2,0,0,0,0,1,0,90,M
45845,Regular,Calgary Wild,Danielle Steer,90,0,0,0,0,4,18,0,0,0,1,0,0,0,0,1,0,90,F
45845,Regular,Calgary Wild,Serita Thurton,90,0,0,1,0,22,45,0,0,0,1,0,0,0,0,1,0,90,F
45845,Regular,Calgary Wild,Mijke Roelfsema,77,0,0,1,0,50,75,2,0,4,0,0,0,0,0,1,0,77,D
45845,Regular,Calgary Wild,Taegan Stewart,77,0,0,1,0,18,27,0,0,0,0,0,0,0,0,1,0,77,M
45845,Regular,Calgary Wild,Christie Gray,45,0,0,0,0,12,22,2,0,1,0,0,0,0,0,1,0,45,F
45845,Regular,Calgary Wild,Kahli Johnson,24,0,0,1,1,4,8,0,0,0,0,0,0,0,0,0,45,69,F
45845,Regular,Calgary Wild,Madison Wilson,21,0,0,0,0,6,14,0,0,0,1,1,0,0,0,0,69,90,M
45845,Regular,Calgary Wild,Keelyn Stewart,13,0,0,0,0,3,9,0,0,1,1,0,0,0,0,0,77,90,F
45845,Regular,Calgary Wild,Talia White,13,0,0,0,0,8,13,0,0,1,0,0,0,0,0,0,77,90,D
45845,Regular,Calgary Wild,Jackie Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Calgary Wild,Ally Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45845,Regular,Calgary Wild,Reese Kincaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,AFC Toronto,Sarah Rollins,90,0,0,0,0,30,38,0,0,1,0,0,0,0,3,0,0,90,D
45848,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,23,36,0,0,0,0,0,0,0,3,0,0,90,D
45848,Regular,AFC Toronto,Kaela Hansen,90,0,0,1,0,22,32,1,0,1,0,0,0,0,3,0,0,90,D
45848,Regular,AFC Toronto,Colby Barnett,90,0,0,0,0,21,55,7,4,3,1,0,0,0,3,0,0,90,M
45848,Regular,AFC Toronto,Emma Regan,90,0,0,0,0,42,55,2,1,4,1,1,0,0,3,0,0,90,M
45848,Regular,AFC Toronto,Nikayla Small,90,0,1,2,0,30,58,0,0,4,7,1,0,0,3,0,0,90,M
45848,Regular,AFC Toronto,Jade Kovacevic,89,0,1,1,0,20,29,0,0,0,2,0,0,0,3,0,0,89,F
45848,Regular,AFC Toronto,Kaylee Hunter,89,2,0,2,2,17,46,2,0,2,1,0,0,0,3,0,0,89,F
45848,Regular,AFC Toronto,Nyota Katembo,77,0,0,1,1,21,47,2,0,1,1,0,0,0,2,0,0,77,M
45848,Regular,AFC Toronto,Victoria Pickett,74,0,0,0,0,20,36,0,0,0,0,0,0,0,2,0,0,74,M
45848,Regular,AFC Toronto,Cloey Uddenberg,16,1,0,2,2,9,15,0,0,0,1,0,0,0,1,0,74,90,M
45848,Regular,AFC Toronto,Aoi Kizaki,13,0,0,0,0,11,13,0,1,2,0,0,0,0,1,0,77,90,M
45848,Regular,AFC Toronto,Melisa Kekic,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,89,90,F
45848,Regular,AFC Toronto,April Lantaigne,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,89,90,M
45848,Regular,AFC Toronto,Ashley Cathro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,AFC Toronto,Noelle Henning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,AFC Toronto,Hye-Ji Hong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,AFC Toronto,Lauren Erica Bridget Rowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,0,0,84,101,0,0,3,0,0,0,0,0,3,0,90,D
45848,Regular,Ottawa Rapid,Olivia Scott,90,0,0,1,0,57,84,0,0,1,1,0,0,0,0,3,0,90,D
45848,Regular,Ottawa Rapid,Desiree Scott,90,0,0,0,0,41,54,0,0,3,0,0,0,0,0,3,0,90,M
45848,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,0,0,32,53,1,0,8,1,0,0,0,0,3,0,90,M
45848,Regular,Ottawa Rapid,Melanie Forbes,90,0,0,0,0,35,58,5,0,1,3,0,0,0,0,3,0,90,F
45848,Regular,Ottawa Rapid,Delaney Pridham,90,0,0,1,0,18,43,2,0,6,1,0,0,0,0,3,0,90,F
45848,Regular,Ottawa Rapid,Susanne Haaland,81,0,0,0,0,69,80,0,0,2,0,0,0,0,0,2,0,81,D
45848,Regular,Ottawa Rapid,Stella Downing,72,0,0,1,0,9,30,0,0,1,0,0,0,0,0,2,0,72,F
45848,Regular,Ottawa Rapid,Min-A Lee,72,0,0,1,1,29,41,1,0,2,1,0,0,0,0,2,0,72,F
45848,Regular,Ottawa Rapid,Nicola Golen,53,0,0,0,0,16,38,0,0,5,0,0,0,0,0,2,0,53,D
45848,Regular,Ottawa Rapid,Florence Belzile,37,0,0,2,0,12,27,1,0,0,1,0,0,0,0,1,53,90,D
45848,Regular,Ottawa Rapid,Julia Benati,18,0,0,0,0,10,18,2,0,1,0,0,0,0,0,1,72,90,F
45848,Regular,Ottawa Rapid,Johanne Fridlund,18,0,0,0,0,5,12,2,0,0,0,0,0,0,0,1,72,90,M
45848,Regular,Ottawa Rapid,Jazmine Wilkinson,9,0,0,1,0,6,8,0,0,0,0,0,0,0,0,1,81,90,D
45848,Regular,Ottawa Rapid,Melissa Dagenais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,Ottawa Rapid,Naomi Lofthouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,Ottawa Rapid,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45848,Regular,Ottawa Rapid,Miranda Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Montreal Roses,Lara Schenk,90,0,0,1,0,66,73,0,0,1,0,0,0,0,0,1,0,90,D
45850,Regular,Montreal Roses,Lucy Cappadona,90,0,0,0,0,71,78,0,0,0,0,0,0,0,0,1,0,90,D
45850,Regular,Montreal Roses,Mégane Sauvé,90,0,0,1,0,31,53,3,2,4,2,1,0,0,0,1,0,90,M
45850,Regular,Montreal Roses,Charlotte Bilbault,90,0,0,0,0,36,54,6,4,3,4,0,0,0,0,1,0,90,M
45850,Regular,Montreal Roses,Tanya Boychuk,90,0,0,4,2,26,57,1,0,1,1,0,0,0,0,1,0,90,F
45850,Regular,Montreal Roses,Latifah Abdu,90,0,0,5,2,16,42,3,0,3,0,0,0,0,0,1,0,90,F
45850,Regular,Montreal Roses,Allie Hess,87,0,0,0,0,44,60,0,0,2,0,0,0,0,0,0,0,87,M
45850,Regular,Montreal Roses,Hailey Whitaker,81,0,0,0,0,22,47,0,0,3,2,0,0,0,0,0,0,81,D
45850,Regular,Montreal Roses,Jodi Smith,62,0,0,0,0,14,34,2,0,2,1,1,0,0,0,0,0,62,D
45850,Regular,Montreal Roses,Noémi Paquin,62,0,0,2,1,13,32,0,0,1,1,0,0,0,0,0,0,62,M
45850,Regular,Montreal Roses,Claire Monyard,28,0,0,0,0,10,13,0,0,0,0,0,0,0,0,1,62,90,F
45850,Regular,Montreal Roses,Lorie Thibault,28,0,0,1,1,5,12,0,0,0,0,0,0,0,0,1,62,90,M
45850,Regular,Montreal Roses,Mathilde Lachance,9,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1,81,90,D
45850,Regular,Montreal Roses,Félicia Roy,3,0,0,0,0,3,6,0,0,2,0,0,0,0,0,1,87,90,M
45850,Regular,Montreal Roses,Mara Bouchard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Montreal Roses,Natelle Mokbel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Montreal Roses,Gabrielle Lambert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Montreal Roses,Anne-Marie Laroche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Halifax Tides,Kiley Norkus,90,0,0,1,0,30,60,0,0,4,0,0,0,0,1,0,0,90,D
45850,Regular,Halifax Tides,Annika Leslie,90,0,0,1,0,38,57,0,0,6,0,0,0,0,1,0,0,90,D
45850,Regular,Halifax Tides,Sara Olai,90,0,0,1,0,40,53,0,0,1,3,0,0,0,1,0,0,90,D
45850,Regular,Halifax Tides,Éva Frémaux,90,0,0,0,0,32,66,0,0,10,0,0,0,0,1,0,0,90,D
45850,Regular,Halifax Tides,Sydney Kennedy,90,0,0,1,0,14,30,2,2,0,2,1,0,0,1,0,0,90,F
45850,Regular,Halifax Tides,Megumi Nakamura,90,0,0,2,1,19,37,0,0,1,0,0,0,0,1,0,0,90,F
45850,Regular,Halifax Tides,Milly Clegg,90,0,0,1,1,18,37,1,0,1,1,0,0,0,1,0,0,90,F
45850,Regular,Halifax Tides,Karima Lemire,72,0,0,1,1,24,35,0,0,3,1,0,0,0,0,0,0,72,M
45850,Regular,Halifax Tides,Saorla Miller,72,0,0,2,1,8,21,0,0,4,2,0,0,0,0,0,0,72,F
45850,Regular,Halifax Tides,Marika Guay,51,0,0,0,0,20,31,0,0,3,0,0,0,0,0,0,0,51,M
45850,Regular,Halifax Tides,Sarah Taylor,39,0,0,0,0,2,7,1,0,0,1,0,0,0,1,0,51,90,M
45850,Regular,Halifax Tides,Daphnée Blouin,18,1,0,1,1,2,6,0,0,1,1,0,0,0,1,0,72,90,M
45850,Regular,Halifax Tides,Anne-Valérie Seto,18,0,0,0,0,9,14,0,0,0,0,0,0,0,1,0,72,90,M
45850,Regular,Halifax Tides,Gianna Creighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Halifax Tides,Mya Harnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Halifax Tides,Christabel Oduro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Halifax Tides,Addy Weichers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Calgary Wild,Ally Green,90,0,0,1,0,32,61,0,0,4,2,0,0,0,2,1,0,90,D
45850,Regular,Calgary Wild,Mijke Roelfsema,90,0,1,0,0,53,68,0,0,0,0,0,0,0,2,1,0,90,D
45850,Regular,Calgary Wild,Meikayla Moore,90,0,0,0,0,42,52,1,0,1,0,0,0,0,2,1,0,90,D
45850,Regular,Calgary Wild,Grace Stordy,90,0,0,0,0,30,74,1,0,6,0,0,0,0,2,1,0,90,D
45850,Regular,Calgary Wild,Jaclyn Sawicki,90,0,0,0,0,34,51,0,0,4,0,0,0,0,2,1,0,90,M
45850,Regular,Calgary Wild,Madison Wilson,90,0,0,1,1,16,35,1,0,4,2,0,0,0,2,1,0,90,M
45850,Regular,Calgary Wild,Serita Thurton,90,1,0,1,1,19,37,2,0,2,0,0,0,0,2,1,0,90,M
45850,Regular,Calgary Wild,Jenaya Robertson,87,0,0,2,1,25,33,0,0,0,0,0,0,0,2,1,0,87,M
45850,Regular,Calgary Wild,Meggie Dougherty Howard,78,1,0,3,2,27,47,3,3,2,1,1,0,0,2,0,0,78,M
45850,Regular,Calgary Wild,Christie Gray,58,0,0,2,1,15,24,1,0,1,1,0,0,0,1,1,32,90,F
45850,Regular,Calgary Wild,Danielle Steer,32,0,0,0,0,2,6,0,0,1,0,0,0,0,1,0,0,32,F
45850,Regular,Calgary Wild,Sonia O'Neill,12,0,0,0,0,5,6,0,0,0,1,1,0,0,0,1,78,90,M
45850,Regular,Calgary Wild,Talia White,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,87,90,M
45850,Regular,Calgary Wild,Jackie Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Calgary Wild,Reese Kincaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Calgary Wild,Clara Monck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Calgary Wild,Keelyn Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Calgary Wild,Taegan Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Vancouver Rise,Jasmyne Spencer,90,0,0,1,0,59,89,1,0,2,0,0,0,0,1,2,0,90,D
45850,Regular,Vancouver Rise,Shannon Woeller,90,0,0,0,0,67,77,0,0,2,0,0,0,0,1,2,0,90,D
45850,Regular,Vancouver Rise,Jaylyn Wright,90,0,0,0,0,47,78,3,0,1,0,0,0,0,1,2,0,90,D
45850,Regular,Vancouver Rise,Samantha Chang,90,0,1,0,0,47,64,7,6,2,1,0,0,0,1,2,0,90,M
45850,Regular,Vancouver Rise,Quinn,90,0,0,1,1,73,91,1,0,4,0,0,0,0,1,2,0,90,M
45850,Regular,Vancouver Rise,Holly Ward,90,0,0,1,0,17,51,0,0,8,1,0,0,0,1,2,0,90,F
45850,Regular,Vancouver Rise,Lisa Pechersky,90,0,0,1,1,37,68,7,0,3,0,0,0,0,1,2,0,90,F
45850,Regular,Vancouver Rise,Ariel Young,60,0,0,1,0,51,54,0,0,1,0,0,0,0,0,2,0,60,D
45850,Regular,Vancouver Rise,Josie Longhurst,60,0,0,2,1,27,46,0,0,4,0,0,0,0,0,2,0,60,F
45850,Regular,Vancouver Rise,Mariah Lee,60,0,0,0,0,18,18,0,0,0,0,0,0,0,0,2,0,60,F
45850,Regular,Vancouver Rise,Jessica De Filippo,30,1,0,1,1,4,16,0,0,1,0,0,0,0,1,0,60,90,F
45850,Regular,Vancouver Rise,Kennedy Faulknor,30,0,0,1,0,13,20,0,0,2,0,0,0,0,1,0,60,90,D
45850,Regular,Vancouver Rise,Nikki Stanton,30,0,0,0,0,13,16,0,0,1,1,1,0,0,1,0,60,90,M
45850,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Vancouver Rise,Nedya Sawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Vancouver Rise,Chloe Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45850,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,Halifax Tides,Kiley Norkus,90,0,0,0,0,26,62,2,0,1,0,0,0,0,0,1,0,90,D
45853,Regular,Halifax Tides,Annika Leslie,90,0,0,0,0,44,66,0,0,5,1,1,0,0,0,1,0,90,D
45853,Regular,Halifax Tides,Addy Weichers,90,0,0,0,0,43,62,0,0,4,1,0,0,0,0,1,0,90,D
45853,Regular,Halifax Tides,Éva Frémaux,90,0,0,1,1,38,81,1,0,7,2,0,0,0,0,1,0,90,D
45853,Regular,Halifax Tides,Karima Lemire,90,0,0,3,0,34,56,1,0,4,0,0,0,0,0,1,0,90,M
45853,Regular,Halifax Tides,Sydney Kennedy,90,0,0,1,0,16,36,4,3,1,1,0,0,0,0,1,0,90,F
45853,Regular,Halifax Tides,Milly Clegg,90,0,0,2,1,12,23,0,0,0,1,0,0,0,0,1,0,90,F
45853,Regular,Halifax Tides,Anne-Valérie Seto,80,0,0,1,1,29,48,0,0,1,0,0,0,0,0,1,0,80,M
45853,Regular,Halifax Tides,Megumi Nakamura,77,0,0,0,0,22,38,1,0,0,2,0,0,0,0,0,0,77,F
45853,Regular,Halifax Tides,Daphnée Blouin,57,0,0,0,0,9,20,1,0,0,2,1,0,0,0,0,0,57,F
45853,Regular,Halifax Tides,Saorla Miller,33,0,0,3,1,16,32,1,0,0,0,0,0,0,0,1,57,90,F
45853,Regular,Halifax Tides,Sarah Taylor,13,0,0,0,0,3,9,0,0,1,0,0,0,0,0,1,77,90,M
45853,Regular,Halifax Tides,Christabel Oduro,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,90,M
45853,Regular,Halifax Tides,Marika Guay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,Halifax Tides,Mya Harnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,Halifax Tides,Gunny Jónsdóttir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,Halifax Tides,Sara Olai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Ashley Cathro,90,0,0,0,0,27,41,0,0,2,0,0,0,0,1,0,0,90,D
45853,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,32,41,0,0,1,1,1,0,0,1,0,0,90,D
45853,Regular,AFC Toronto,Sarah Rollins,90,0,0,2,0,37,63,1,0,3,1,0,0,0,1,0,0,90,D
45853,Regular,AFC Toronto,Colby Barnett,90,0,0,0,0,27,67,8,5,3,1,0,0,0,1,0,0,90,M
45853,Regular,AFC Toronto,Nyota Katembo,90,0,0,2,0,36,67,1,0,3,0,0,0,0,1,0,0,90,M
45853,Regular,AFC Toronto,Victoria Pickett,90,0,0,1,0,33,51,0,0,2,2,0,0,0,1,0,0,90,M
45853,Regular,AFC Toronto,Emma Regan,90,0,0,1,0,35,53,2,2,4,0,0,0,0,1,0,0,90,M
45853,Regular,AFC Toronto,Nikayla Small,90,0,1,1,0,39,69,1,0,4,1,0,0,0,1,0,0,90,M
45853,Regular,AFC Toronto,Kaylee Hunter,89,0,0,6,3,8,30,0,0,2,2,0,0,0,1,0,0,89,F
45853,Regular,AFC Toronto,Jade Kovacevic,61,0,0,2,0,10,24,0,0,2,0,0,0,0,0,0,0,61,F
45853,Regular,AFC Toronto,Lauren Erica Bridget Rowe,29,1,0,2,1,13,27,1,0,2,0,0,0,0,1,0,61,90,F
45853,Regular,AFC Toronto,April Lantaigne,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,89,90,M
45853,Regular,AFC Toronto,Olivia Busby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Sierra Deolinda Cota-Yarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Hye-Ji Hong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Aoi Kizaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Kaela Hansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45853,Regular,AFC Toronto,Cloey Uddenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Ashley Cathro,90,0,0,0,0,41,54,0,0,1,2,0,0,0,1,2,0,90,D
45856,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,45,52,0,0,0,3,0,0,0,1,2,0,90,D
45856,Regular,AFC Toronto,Kaela Hansen,90,0,0,0,0,45,60,1,0,1,1,0,0,0,1,2,0,90,D
45856,Regular,AFC Toronto,Colby Barnett,90,0,0,0,0,37,79,8,2,1,0,0,0,0,1,2,0,90,M
45856,Regular,AFC Toronto,Victoria Pickett,90,1,0,1,1,39,59,0,0,2,0,0,0,0,1,2,0,90,M
45856,Regular,AFC Toronto,Emma Regan,90,0,0,2,0,39,56,1,1,0,0,0,0,0,1,2,0,90,M
45856,Regular,AFC Toronto,Nikayla Small,90,0,0,2,0,35,63,0,0,2,0,0,0,0,1,2,0,90,M
45856,Regular,AFC Toronto,Kaylee Hunter,90,0,0,4,0,13,42,3,0,1,1,0,0,0,1,2,0,90,F
45856,Regular,AFC Toronto,Nyota Katembo,73,0,0,0,0,28,61,1,0,3,0,0,0,0,0,2,0,73,M
45856,Regular,AFC Toronto,Lauren Erica Bridget Rowe,73,0,0,1,0,26,42,2,0,0,0,0,0,0,0,2,0,73,F
45856,Regular,AFC Toronto,Aoi Kizaki,17,0,0,0,0,15,16,0,0,0,0,0,0,0,1,0,73,90,M
45856,Regular,AFC Toronto,Jade Kovacevic,17,0,1,1,0,5,14,1,0,0,0,0,0,0,1,0,73,90,F
45856,Regular,AFC Toronto,Olivia Busby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Sierra Deolinda Cota-Yarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Hye-Ji Hong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Melisa Kekic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,April Lantaigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Sarah Rollins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45856,Regular,AFC Toronto,Cloey Uddenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
